UF,PB
Cidade,CAMPINA GRANDE
Nome Posto,CAMPINA GRANDE_Sandra Cavalcante
Latitude,-7.243888888888889
Longitude,-35.87388888888889
Codigo,735209
Qtd. Anos,25
Ano,Maxima
1994,47.6
1995,38.1
1996,74.6
1997,38.3
1998,24.5
1999,54.8
2000,74.3
2001,85.4
2002,39.4
2003,43.5
2004,75.7
2005,49.2
2006,59.4
2007,30.1
2008,73.9
2009,52.3
2010,77.6
2011,110.1
2012,55.1
2013,37
2014,53.7
2015,63
2016,50.3
2017,69.8
2018,56.8
