UF,PB
Cidade,MATARACA
Nome Posto,MATARACA
Latitude,-6.601388888888889
Longitude,-35.05361111111111
Codigo,635140
Qtd. Anos,23
Ano,Maxima
1996,175.2
1997,80
1998,104.1
1999,85.8
2000,104.4
2001,116.8
2002,52.2
2003,76.7
2004,107.9
2005,82.5
2006,95.1
2007,105.7
2008,91.5
2009,118.4
2010,81
2011,150.8
2012,57.2
2013,169.3
2014,125.2
2015,93.5
2016,101.5
2017,105.3
2018,93.6
