UF,PB
Cidade,LIVRAMENTO
Nome Posto,LIVRAMENTO
Latitude,-7.366666666666666
Longitude,-36.95
Codigo,736043
Qtd. Anos,25
Ano,Maxima
1994,66
1995,68
1996,97.2
1997,112.6
1998,101
1999,163
2000,93
2001,42.2
2002,49.2
2003,72
2004,90.1
2005,75
2006,52
2007,78
2008,103
2009,50.8
2010,68.3
2011,67
2012,30
2013,51
2014,109.2
2015,37.3
2016,35.4
2017,80
2018,124.2
