UF,PB
Cidade,ALCANTIL
Nome Posto,ALCANTIL
Latitude,-7.742222222222222
Longitude,-36.05722222222222
Codigo,736060
Qtd. Anos,19
Ano,Maxima
2000,84.2
2001,54
2002,43.3
2003,50
2004,82.2
2005,46.1
2006,32
2007,66.9
2008,96.5
2009,46
2010,90.5
2011,43.5
2012,73
2013,37.5
2014,53.5
2015,22.4
2016,24
2017,26
2018,33
