UF,PB
Cidade,PITIMBU
Nome Posto,PITIMBU
Latitude,-7.454444444444444
Longitude,-34.83694444444445
Codigo,734041
Qtd. Anos,23
Ano,Maxima
1996,127
1997,121
1998,8
1999,44.4
2000,155.1
2001,81.4
2002,109.1
2003,99
2004,87.8
2005,79.3
2006,48.3
2007,97.8
2008,141.1
2009,120
2010,77.9
2011,85.8
2012,75.9
2013,112.3
2014,68.2
2015,92.8
2016,125
2017,104
2018,104.5
