UF,PB
Cidade,CAMPINA GRANDE
Nome Posto,CAMPINA GRANDE/SITIO ACUDE DE DENTRO
Latitude,-7.338611111111111
Longitude,-36.08416666666667
Codigo,736055
Qtd. Anos,25
Ano,Maxima
1994,9.8
1995,43
1996,70
1997,48
1998,18
1999,171.5
2000,41
2001,70
2002,52.1
2003,50.1
2004,128.5
2005,54.2
2006,29.4
2007,59.1
2008,62.3
2009,53.5
2010,72.2
2011,124
2012,60
2013,50
2014,58.2
2015,28.1
2016,68
2017,22
2018,35.2
