UF,PB
Cidade,MONTEIRO
Nome Posto,MONTEIRO/EMBRAPA
Latitude,-7.885
Longitude,-37.12694444444445
Codigo,737062
Qtd. Anos,25
Ano,Maxima
1994,50
1995,81
1996,65
1997,105
1998,31.6
1999,88
2000,64
2001,60
2002,67.5
2003,42.3
2004,65
2005,77.2
2006,103
2007,81.2
2008,108.2
2009,79.7
2010,90.1
2011,62
2012,51.2
2013,87.3
2014,69.5
2015,96.1
2016,98.1
2017,120
2018,52.8
