UF,PB
Cidade,SALGADO DE SAO FELIX
Nome Posto,SALGADO DE SAO FELIX
Latitude,-7.355833333333333
Longitude,-35.43444444444444
Codigo,735201
Qtd. Anos,24
Ano,Maxima
1995,2
1996,87
1997,51
1998,37.2
1999,49
2000,138.8
2001,87.2
2002,48.8
2003,43.9
2004,62.4
2005,45.8
2006,62.8
2007,64.6
2008,44.2
2009,83.1
2010,57.8
2011,113.7
2012,73.4
2013,67.3
2014,79.3
2015,38.1
2016,73.3
2017,85.6
2018,55.1
