UF,PB
Cidade,MULUNGU
Nome Posto,MULUNGU_Centro
Latitude,-7.031111111111111
Longitude,-35.46194444444445
Codigo,735216
Qtd. Anos,25
Ano,Maxima
1994,74
1995,27
1996,61.6
1997,46.6
1998,56.4
1999,38.8
2000,71.4
2001,49.4
2002,54.6
2003,32.4
2004,78.4
2005,79.2
2006,79
2007,39.9
2008,70.9
2009,78.6
2010,135.1
2011,97.4
2012,78.3
2013,43.8
2014,49.5
2015,76.3
2016,77.7
2017,61.3
2018,65.5
