UF,PB
Cidade,DAMIAO
Nome Posto,DAMIAO
Latitude,-6.630277777777779
Longitude,-35.90694444444444
Codigo,635109
Qtd. Anos,19
Ano,Maxima
2000,47
2001,21.1
2002,24.5
2003,44.3
2004,70.4
2005,73
2006,34.3
2007,40.6
2008,76.4
2009,115.1
2010,79.5
2011,83.9
2012,24.2
2013,34.3
2014,30.3
2015,35.8
2016,78.2
2017,56.5
2018,34.4
