UF,PB
Cidade,CATOLE DO ROCHA
Nome Posto,CATOLE DO ROCHA - ESCOLA TECNICA
Latitude,-6.351944444444444
Longitude,-37.723888888888894
Codigo,637066
Qtd. Anos,25
Ano,Maxima
1994,13.5
1995,90
1996,93.6
1997,54.4
1998,11
1999,96
2000,92.3
2001,54.3
2002,93.5
2003,65.2
2004,55.6
2005,75.3
2006,79.8
2007,81.5
2008,84.8
2009,126
2010,67.5
2011,69.7
2012,75.5
2013,138.5
2014,97
2015,57.6
2016,54.5
2017,47
2018,78.4
