UF,PB
Cidade,CUITE
Nome Posto,CUITE
Latitude,-6.485
Longitude,-36.149166666666666
Codigo,636076
Qtd. Anos,25
Ano,Maxima
1994,74
1995,196
1996,82
1997,77.1
1998,15
1999,45
2000,72.6
2001,87
2002,40
2003,46.7
2004,138
2005,61
2006,79
2007,66.5
2008,52.5
2009,54.9
2010,68.3
2011,74
2012,32.8
2013,68.4
2014,50.3
2015,43
2016,82.6
2017,60.4
2018,43
