UF,PB
Cidade,PARARI
Nome Posto,PARARI
Latitude,-7.317777777777778
Longitude,-36.653055555555554
Codigo,736053
Qtd. Anos,19
Ano,Maxima
2000,37
2001,101.9
2002,96
2003,47
2004,57.6
2005,85
2006,200
2007,152.4
2008,158.4
2009,131.2
2010,72
2011,107.5
2012,90
2013,43.9
2014,123.7
2015,31.9
2016,54.6
2017,36
2018,69.9
