UF,PB
Cidade,BAYEUX
Nome Posto,BAYEUX
Latitude,-7.133611111111112
Longitude,-34.93833333333333
Codigo,734036
Qtd. Anos,23
Ano,Maxima
1996,97.8
1997,97.5
1998,123.4
1999,95.2
2000,102
2001,67
2002,89
2003,97.5
2004,77.3
2005,50
2006,47.6
2007,104.2
2008,101
2009,102.2
2010,77.8
2011,124.4
2012,168
2013,130.9
2014,69
2015,89
2016,151.5
2017,149.5
2018,75.7
