UF,PB
Cidade,GURINHEM
Nome Posto,GURINHEM
Latitude,-7.12611111111111
Longitude,-35.425
Codigo,735191
Qtd. Anos,24
Ano,Maxima
1995,48
1996,66.6
1997,60
1998,34.4
1999,68.8
2000,84.2
2001,48.3
2002,75.2
2003,52.7
2004,129.2
2005,52.2
2006,73.1
2007,33.8
2008,65.4
2009,58.8
2010,59.6
2011,114.6
2012,94.6
2013,54.8
2014,49.8
2015,31.4
2016,79
2017,102
2018,53.8
