UF,PB
Cidade,CABEDELO
Nome Posto,CABEDELO/CAGEPA
Latitude,-6.971388888888889
Longitude,-34.8325
Codigo,634002
Qtd. Anos,19
Ano,Maxima
1998,7.6
1999,70.5
2000,100.6
2001,128.7
2002,99.6
2003,147.4
2004,104.5
2005,60.3
2006,50.5
2007,76
2008,96.4
2009,168
2010,93.3
2011,124
2012,126.5
2013,154.3
2014,94
2015,56.5
2016,180.6
