UF,PB
Cidade,DONA INES
Nome Posto,DONA INES
Latitude,-6.616666666666667
Longitude,-35.63333333333333
Codigo,635067
Qtd. Anos,25
Ano,Maxima
1994,70
1995,48.8
1996,51.5
1997,84
1998,31.7
1999,37.8
2000,55.1
2001,47.5
2002,50.4
2003,71.5
2004,80.5
2005,98
2006,54.6
2007,64.6
2008,64.2
2009,67.5
2010,62.3
2011,139.3
2012,39.3
2013,40.8
2014,72.4
2015,45.8
2016,94.6
2017,74.6
2018,50.2
