UF,PB
Cidade,SOLEDADE
Nome Posto,SOLEDADE/FAZ.PENDENCIA
Latitude,-7.176944444444445
Longitude,-36.48638888888889
Codigo,736054
Qtd. Anos,25
Ano,Maxima
1994,103.7
1995,127.7
1996,56
1997,48
1998,18.5
1999,23.1
2000,144.2
2001,47
2002,61.6
2003,94.2
2004,51.8
2005,51.2
2006,108.4
2007,169.2
2008,96.4
2009,80
2010,92
2011,130
2012,80
2013,39
2014,64.2
2015,19.4
2016,39.2
2017,14.8
2018,125.4
