UF,PB
Cidade,UIRAUNA
Nome Posto,UIRAUNA
Latitude,-6.523055555555556
Longitude,-38.409166666666664
Codigo,638125
Qtd. Anos,25
Ano,Maxima
1994,82
1995,91.4
1996,86.6
1997,75.2
1998,55
1999,50
2000,94
2001,51
2002,59
2003,61
2004,69.8
2005,83.2
2006,105.2
2007,80.3
2008,99.8
2009,88.1
2010,101.6
2011,80.1
2012,135.1
2013,87.6
2014,60.3
2015,54
2016,44.5
2017,77.1
2018,58.9
