UF,PB
Cidade,MOGEIRO
Nome Posto,MOGEIRO
Latitude,-7.333333333333333
Longitude,-35.5
Codigo,735164
Qtd. Anos,25
Ano,Maxima
1994,72
1995,40.2
1996,61
1997,57.2
1998,31
1999,37.4
2000,99
2001,52
2002,39
2003,45
2004,88.8
2005,44.8
2006,33.4
2007,57.5
2008,58
2009,52.3
2010,50
2011,81.3
2012,52.6
2013,57.8
2014,42.9
2015,25.7
2016,46.3
2017,94.5
2018,37.8
