UF,PB
Cidade,JOAO PESSOA
Nome Posto,JOAO PESSOA/MARES
Latitude,-7.155833333333334
Longitude,-34.90888888888889
Codigo,734037
Qtd. Anos,23
Ano,Maxima
1996,113
1997,72.2
1998,94
1999,73
2000,182.6
2001,59.8
2002,85.5
2003,116.4
2004,77
2005,71.4
2006,68.2
2007,139
2008,98
2009,98.9
2010,65
2011,128
2012,139.6
2013,150
2014,60
2015,72.3
2016,97
2017,139
2018,82.2
