UF,PB
Cidade,ALAGOINHA
Nome Posto,ALAGOINHA
Latitude,-6.933333333333334
Longitude,-35.53333333333333
Codigo,635065
Qtd. Anos,25
Ano,Maxima
1994,105.4
1995,55.6
1996,65
1997,69.6
1998,35.4
1999,52.5
2000,61.6
2001,70.6
2002,51.8
2003,55.4
2004,159.6
2005,43.2
2006,52.2
2007,54.4
2008,114.7
2009,88.3
2010,65.2
2011,108.9
2012,56.8
2013,44
2014,66
2015,51.8
2016,70.3
2017,96.5
2018,54.4
