UF,PB
Cidade,SAO JOSE DO BONFIM
Nome Posto,SAO JOSE DO BONFIM
Latitude,-7.163611111111112
Longitude,-37.2925
Codigo,737056
Qtd. Anos,21
Ano,Maxima
1995,13.8
1996,112.4
1997,65.8
1998,92
1999,72.6
2000,85
2001,78
2002,66
2003,54
2004,84.2
2005,98.5
2006,101.5
2007,106
2008,82.9
2009,213.5
2010,66.6
2011,73.7
2012,64.1
2013,76.4
2016,105
2017,33.1
