UF,PB
Cidade,SAO DOMINGOS DO CARIRI
Nome Posto,SAO DOMINGOS DO CARIRI
Latitude,-7.633055555555556
Longitude,-36.43111111111111
Codigo,736059
Qtd. Anos,21
Ano,Maxima
1998,24.4
1999,44
2000,86
2001,67.5
2002,56.5
2003,29
2004,66.3
2005,77.8
2006,59.6
2007,79.5
2008,189.2
2009,96.7
2010,79.6
2011,80.3
2012,32.4
2013,75.4
2014,41.3
2015,61
2016,35.2
2017,27.6
2018,69.9
