UF,PB
Cidade,ITAPORANGA
Nome Posto,ITAPORANGA/FAZ. VELUDO
Latitude,-7.363888888888889
Longitude,-38.20527777777778
Codigo,738073
Qtd. Anos,15
Ano,Maxima
2004,125
2005,95
2006,111.5
2007,159.2
2008,89
2009,77.6
2010,53
2011,63.5
2012,40.9
2013,157.1
2014,57.1
2015,51.1
2016,42.2
2017,152.5
2018,132.3
