UF,PB
Cidade,QUEIMADAS
Nome Posto,QUEIMADAS
Latitude,-7.360555555555555
Longitude,-35.88972222222222
Codigo,735188
Qtd. Anos,23
Ano,Maxima
1994,33
1995,45
1996,66
1997,44
1998,30.2
1999,47.1
2000,47.6
2001,67.2
2002,37.2
2003,53.5
2004,76.1
2005,65.2
2006,44.6
2007,78.6
2008,123.4
2009,48.5
2010,75
2011,124.9
2012,27.7
2013,27.5
2014,21.6
2015,10.5
2016,35.4
