UF,PB
Cidade,NATUBA
Nome Posto,NATUBA
Latitude,-7.641388888888889
Longitude,-35.55333333333333
Codigo,735205
Qtd. Anos,24
Ano,Maxima
1995,6.4
1996,108.6
1997,35.8
1998,40
1999,36
2000,82.4
2001,54.6
2002,47.8
2003,49.2
2004,76
2005,73.4
2006,88.8
2007,60
2008,49
2009,80.7
2010,158
2011,199
2012,91.5
2013,63
2014,63.1
2015,38.8
2016,86.3
2017,79.5
2018,63.5
