UF,PB
Cidade,SANTA LUZIA
Nome Posto,SANTA LUZIA/RIACHO DO SACO
Latitude,-6.9638888888888895
Longitude,-36.37027777777778
Codigo,636082
Qtd. Anos,25
Ano,Maxima
1994,58
1995,70
1996,38
1997,90
1998,21
1999,60
2000,75
2001,70
2002,51
2003,22
2004,70
2005,57
2006,114
2007,91
2008,143
2009,63
2010,53
2011,75.2
2012,55.5
2013,45
2014,51
2015,73
2016,104
2017,42
2018,57
