UF,PB
Cidade,QUIXABA
Nome Posto,QUIXABA
Latitude,-7.029444444444445
Longitude,-37.128055555555555
Codigo,737063
Qtd. Anos,22
Ano,Maxima
1995,0.8
1996,59.3
1997,73.2
1998,78.5
1999,96.3
2000,49.7
2001,74.2
2002,36.4
2003,94.7
2004,92
2005,98.5
2006,92.1
2007,87.5
2008,137
2009,136
2010,46.5
2011,150
2012,56.6
2013,32.7
2014,54.5
2015,76.5
2016,63
