UF,PB
Cidade,JURIPIRANGA
Nome Posto,JURIPIRANGA
Latitude,-7.371666666666666
Longitude,-35.240833333333335
Codigo,735202
Qtd. Anos,23
Ano,Maxima
1996,79.8
1997,36.1
1998,66
1999,27.9
2000,124
2001,78
2002,61.4
2003,77
2004,123
2005,68.5
2006,72
2007,59.5
2008,63.8
2009,68
2010,80.9
2011,120
2012,80
2013,78.3
2014,50
2015,46.1
2016,67.9
2017,102.9
2018,77
