UF,CE
Cidade,SOBRAL
Nome Posto,ARACATIACU
Latitude,-3.8827777777777777
Longitude,-40.01694444444444
Codigo,340086
Qtd. Anos,24
Ano,Maxima
1990,21.5
1997,2
1998,55
1999,53
2000,48
2001,87
2002,250
2003,130
2004,50
2005,50
2006,50.2
2007,48.8
2008,64.2
2009,80.7
2010,46.2
2011,91.1
2013,82
2014,100
2015,71
2016,68
2017,47
2018,58
2019,55
2020,45
