UF,CE
Cidade,TAMBORIL
Nome Posto,OLIVEIRA
Latitude,-5.083333333333333
Longitude,-40.3
Codigo,540044
Qtd. Anos,22
Ano,Maxima
1999,55.3
2000,71
2001,71
2002,74
2003,43
2004,102
2005,119.5
2006,65
2007,115
2008,57
2009,103
2010,85
2011,80
2012,18
2013,61
2014,75
2015,67
2016,86
2017,43
2018,62
2019,64
2020,139
