UF,CE
Cidade,FORTIM
Nome Posto,FORTIM
Latitude,-4.45
Longitude,-37.78333333333333
Codigo,437019
Qtd. Anos,32
Ano,Maxima
1988,50.2
1990,135.8
1991,60
1992,80
1993,60.1
1994,102.4
1995,126.2
1996,88.7
1997,158.4
1998,154
1999,113
2000,86.2
2001,95.6
2002,110
2003,125.7
2004,117
2005,56.2
2006,133
2007,100
2008,70
2009,144
2010,56
2011,85
2012,87
2013,118
2014,100
2015,88
2016,116
2017,144
2018,79
2019,117
2020,130
