UF,CE
Cidade,SAO BENEDITO
Nome Posto,SITIO FAVEIRA
Latitude,-4.05
Longitude,-40.95
Codigo,440066
Qtd. Anos,27
Ano,Maxima
1994,91.2
1995,64.4
1996,119.2
1997,62.8
1998,19.8
1999,64.4
2000,102
2001,70
2002,57.4
2003,73.2
2004,105.6
2005,43.4
2006,45
2007,70.2
2008,66.4
2009,127
2010,23
2011,67.4
2012,48
2013,53.4
2014,51
2015,33
2016,57
2017,38.6
2018,62.4
2019,232
2020,40.2
