UF,CE
Cidade,BARBALHA
Nome Posto,ARAJARA
Latitude,-7.266666666666667
Longitude,-39.266666666666666
Codigo,739002
Qtd. Anos,30
Ano,Maxima
1961,150
1962,168
1963,124.2
1964,106
1965,84.4
1966,105.4
1967,58.4
1968,28
1969,48.4
1970,49
1971,69.4
1972,86.6
1973,109.4
1974,123.4
1975,58.2
1976,120
1977,92.4
1978,132
1979,122.2
1980,78.6
1981,132
1982,68
1983,82.4
1984,77
1985,97.4
1986,68.4
1987,86.2
1988,132
1997,71
1998,104
