UF,CE
Cidade,GUARACIABA DO NORTE
Nome Posto,SITIO VARZEA REDONDA
Latitude,-4.283333333333333
Longitude,-40.833333333333336
Codigo,440048
Qtd. Anos,16
Ano,Maxima
1994,45.1
1995,71.3
1996,67
1998,19.2
1999,63
2000,51
2001,40
2002,79
2003,40.5
2005,70
2006,35
2007,30.6
2008,100
2009,98.6
2010,92
2011,66.4
