UF,CE
Cidade,IBICUITINGA
Nome Posto,IBICUITINGA
Latitude,-4.966666666666667
Longitude,-38.63333333333333
Codigo,438072
Qtd. Anos,33
Ano,Maxima
1988,82.6
1989,80.4
1990,41
1991,54
1992,86
1993,49.4
1994,72.4
1995,68
1996,96
1997,48.2
1998,87
1999,63
2000,103
2001,80
2002,71
2003,69
2004,75.6
2005,94
2006,85
2007,99
2008,70.4
2009,109
2010,91
2011,61
2012,53
2013,59
2014,70
2015,82.8
2016,44.2
2017,157
2018,64.4
2019,95
2020,92
