UF,CE
Cidade,GUARACIABA DO NORTE
Nome Posto,LIMOEIRO
Latitude,-4.180000000000001
Longitude,-40.82
Codigo,440051
Qtd. Anos,18
Ano,Maxima
2000,8
2001,65.4
2002,66
2003,65.4
2004,73.1
2005,134
2006,9.6
2007,50.3
2008,106.2
2009,71.6
2010,108
2011,96
2012,46
2013,38.2
2014,57.8
2015,58.6
2018,31
2020,56.2
