UF,CE
Cidade,LAVRAS DA MANGABEIRA
Nome Posto,AMANIUTUBA
Latitude,-6.666666666666667
Longitude,-38.88333333333333
Codigo,638071
Qtd. Anos,22
Ano,Maxima
1988,45
2000,68
2001,78
2002,73
2003,48.2
2004,60
2005,40
2006,100
2007,72
2008,70
2009,100
2010,82
2011,65
2012,100
2013,71
2014,80
2015,59
2016,84
2017,63.5
2018,98
2019,97
2020,205
