UF,CE
Cidade,CAMPOS SALES
Nome Posto,ITAGUA
Latitude,-6.966944444444445
Longitude,-40.33305555555556
Codigo,640033
Qtd. Anos,19
Ano,Maxima
1988,7.1
1998,13.3
1999,42
2000,40.2
2001,25.1
2002,55.3
2003,42.3
2004,77.4
2005,83.4
2006,62.2
2007,88.1
2008,93
2009,120
2010,90
2011,82
2012,52
2013,55
2018,92
2019,39
