UF,CE
Cidade,ICAPUI
Nome Posto,PEIXE GORDO
Latitude,-4.783333333333333
Longitude,-37.266666666666666
Codigo,437021
Qtd. Anos,21
Ano,Maxima
2000,18.2
2001,165
2002,96.4
2003,84
2004,104
2005,51
2006,68.2
2007,76
2008,95
2009,56
2010,14.4
2011,38
2012,19
2013,6.6
2014,58
2015,54.4
2016,85.7
2017,223.6
2018,90
2019,98.6
2020,137.4
