UF,PR
Cidade,GUAIRACA
Nome Posto,GUAIRACA
Latitude,-22.916666666666668
Longitude,-52.683055555555555
Codigo,2252026
Qtd. Anos,23
Ano,Maxima
1975,64.1
1976,84.1
1977,60
1978,62
1979,100.5
1980,121.3
1981,76
1982,78
1983,58.4
1984,103.5
1985,69.6
1986,68.1
1987,84
1988,82
1989,62
1990,60
1991,86.1
1992,70.6
1993,72.8
1994,72.4
2000,53.1
2001,102.4
2002,87.7
