UF,PR
Cidade,ANTONIO OLINTO
Nome Posto,BARRA DOS MELOS
Latitude,-25.95
Longitude,-50
Codigo,2550020
Qtd. Anos,26
Ano,Maxima
1975,85
1976,80
1977,52.8
1978,75
1979,74.4
1980,81.2
1981,50.2
1982,56.4
1983,78
1984,110
1985,44
1986,77
1987,91
1988,61.5
1989,71.5
1990,70.8
1991,82.7
1992,164.5
1993,101.8
1994,84.2
1995,75.3
1996,70.2
1997,81.8
1998,92.1
1999,82.2
2000,50.4
