UF,BA
Cidade,IRAMAIA
Nome Posto,IRAMAIA (IRACEMA)
Latitude,-13.3
Longitude,-40.95
Codigo,1340005
Qtd. Anos,25
Ano,Maxima
1962,42
1963,57
1964,68.8
1965,60.2
1966,51
1967,58
1968,90.2
1969,54.2
1970,48.2
1971,24.8
1972,75.2
1973,65.2
1974,90
1975,30
1976,56.4
1977,80
1978,100.2
1979,140.2
1980,100
1981,80
1982,50
1983,70
1984,42.4
1985,80.2
1989,100.5
