UF,BA
Cidade,CARAVELAS
Nome Posto,CARAVELAS
Latitude,-17.739444444444445
Longitude,-39.2575
Codigo,1739007
Qtd. Anos,26
Ano,Maxima
1961,41.4
1962,61.4
1963,92.7
1964,83.7
1965,59.5
1966,80
1967,51.4
1968,144
1969,172.2
1970,73.8
1975,68.4
1976,129.5
1977,70
1978,108.6
1979,72.2
1980,84.4
1986,57.3
1987,46.7
1988,77.4
1989,38.7
1993,76.9
1994,95.2
1995,123.9
1996,77.9
1997,84.1
1998,103.7
