UF,BA
Cidade,SENHOR DO BONFIM
Nome Posto,SENHOR DO BONFIM (ADRO) 
Latitude,-10.452222222222222
Longitude,-40.18138888888889
Codigo,1040021
Qtd. Anos,31
Ano,Maxima
1938,61
1940,60.7
1941,93.6
1942,38.3
1943,28.5
1944,45
1945,39.4
1946,28.7
1947,81
1948,80
1949,77.4
1950,75.5
1951,65.3
1952,49
1953,68.7
1954,47.3
1955,52.8
1977,56.4
1978,60
1979,71.3
1980,59.5
1986,47.3
1987,59.6
1988,76.9
1989,49.8
1993,20.1
1994,86
1995,61.4
1996,66.5
1997,74.4
1998,49.7
