UF,BA
Cidade,UMBURANAS
Nome Posto,DELFINO
Latitude,-10.454166666666666
Longitude,-41.20611111111111
Codigo,1041015
Qtd. Anos,18
Ano,Maxima
2002,19.1
2003,38.4
2004,58.6
2005,242
2006,93
2007,65.4
2008,61.4
2009,84.2
2010,50
2011,36.6
2012,42.6
2013,74.6
2014,52.2
2015,38
2016,83
2017,57.4
2018,68.6
2019,66.2
