UF,BA
Cidade,MACURURE
Nome Posto,FORMOSA (ITAJUI)
Latitude,-9.595277777777778
Longitude,-39.1
Codigo,939011
Qtd. Anos,39
Ano,Maxima
1944,62.6
1946,66
1948,91.9
1949,94.6
1951,70.7
1956,70
1958,51.5
1959,43.3
1960,77
1962,93.3
1963,59.3
1964,70.6
1965,56.8
1966,84.6
1967,82.4
1968,60.1
1969,49.2
1970,50
1971,58.5
1972,84.4
1973,47.3
1974,83.4
1975,67.3
1976,63.2
1977,30.3
1978,110
1979,97
1980,71
1981,90.6
1982,50
1983,38
1984,56
1985,55
1986,75
1987,98
1988,156.2
1989,60
1990,35
1991,69
