UF,BA
Cidade,SENTO SE
Nome Posto,AMANIU
Latitude,-10.325
Longitude,-41.83111111111111
Codigo,1041014
Qtd. Anos,18
Ano,Maxima
2002,11.3
2003,50.7
2004,64.6
2005,53.3
2006,59.7
2007,70
2008,46.9
2009,48.9
2010,75.9
2011,72.7
2012,55.4
2013,86.7
2014,128.7
2015,57.2
2016,70.2
2017,44.1
2018,78.9
2019,70.6
