UF,BA
Cidade,EUCLIDES DA CUNHA
Nome Posto,ACUDE COCOROBO
Latitude,-9.883333333333333
Longitude,-39.05
Codigo,939006
Qtd. Anos,31
Ano,Maxima
1956,38.6
1957,46
1958,35
1959,86.6
1960,78.8
1961,39.3
1962,124.4
1963,68.6
1964,81.8
1965,62.4
1966,61
1967,28
1968,42.8
1969,110.4
1970,41.6
1971,90
1972,46
1973,103
1974,100
1975,112
1976,25.6
1977,100
1978,42.8
1979,91
1980,83.2
1981,132.4
1982,30
1983,50
1984,90
1985,67.2
1995,37.5
