UF,BA
Cidade,LIVRAMENTO DE NOSSA SENHORA
Nome Posto,LIVRAMENTO
Latitude,-13.643333333333333
Longitude,-41.85888888888889
Codigo,1341047
Qtd. Anos,15
Ano,Maxima
2005,37.7
2006,89.9
2007,55
2008,60.6
2009,70.6
2010,47.2
2011,64.7
2012,79
2013,89.4
2014,21
2015,44.6
2016,56.8
2017,49.2
2018,78.2
2019,119.8
