UF,BA
Cidade,BARRA
Nome Posto,BARRA-1
Latitude,-11.084722222222222
Longitude,-43.13861111111111
Codigo,1143005
Qtd. Anos,32
Ano,Maxima
1977,50
1978,110.2
1979,44.3
1980,84.9
1986,57
1987,49
1988,74.6
1989,52
1992,58.4
1993,41
1994,59.8
1995,59
1996,124.1
1997,164.8
1998,91
1999,63.8
2000,62
2001,47
2002,117.4
2003,55.4
2004,87.8
2005,98.3
2006,96.2
2007,57.8
2008,71.1
2009,77.2
2010,69.2
2011,102.6
2012,66.8
2013,70.2
2014,57.5
2015,20.9
