UF,BA
Cidade,SENHOR DO BONFIM
Nome Posto,ACUDE SOHEM-2
Latitude,-10.39472222222222
Longitude,-40.11472222222223
Codigo,1040027
Qtd. Anos,35
Ano,Maxima
1985,50.9
1986,80.6
1987,58.5
1988,114.5
1989,76.8
1990,57
1991,70
1992,100.9
1993,32
1994,34.9
1995,48.5
1996,32
1997,57.5
1998,40.8
1999,99.2
2000,89.3
2001,43.7
2002,76.1
2003,60.5
2004,75.3
2005,86.9
2006,81
2007,59.7
2008,60.2
2009,106
2010,83.9
2011,42
2012,47.8
2013,83
2014,91.1
2015,33.7
2016,115.7
2017,67.2
2018,49
2019,82.2
