UF,BA
Cidade,ESPLANADA
Nome Posto,TIMBO (VFFLB)
Latitude,-11.75
Longitude,-37.96666666666667
Codigo,1137030
Qtd. Anos,26
Ano,Maxima
1941,1
1942,51.4
1943,50
1944,80
1945,52.5
1946,40.2
1947,65
1948,96
1949,99.7
1950,47.9
1951,101.5
1952,103.1
1953,42.4
1954,70.5
1955,72.6
1957,35
1958,70
1959,25
1960,28.4
1961,54.1
1962,58.1
1963,100.1
1964,136
1965,32.3
1966,120.1
1967,116
