UF,BA
Cidade,BOM JESUS DA LAPA
Nome Posto,BOM JESUS DA LAPA
Latitude,-13.248888888888889
Longitude,-43.401111111111106
Codigo,1343018
Qtd. Anos,20
Ano,Maxima
1969,65.6
1970,81.2
1975,83.5
1976,54.4
1977,85
1978,56.6
1979,106
1980,91.7
1983,74.5
1986,19.8
1987,75.6
1988,32
1989,97.6
1992,73
1993,35.2
1994,96.4
1995,67
1996,43.7
1997,61
1998,80.6
