UF,BA
Cidade,FEIRA DE SANTANA
Nome Posto,FEIRA DE SANTANA-2
Latitude,-12.266666666666667
Longitude,-38.916666666666664
Codigo,1238064
Qtd. Anos,23
Ano,Maxima
1948,15.6
1949,18.3
1950,67.1
1951,50.4
1952,67
1953,48
1954,37.6
1955,84.8
1956,38.2
1957,63.4
1958,93.6
1959,60.2
1960,90
1961,29.2
1962,85.2
1963,44.6
1964,88.4
1965,69.4
1966,164.6
1967,56.8
1968,75.8
1969,115.4
1970,39.6
