UF,BA
Cidade,SAO DESIDERIO
Nome Posto,CABECEIRA GRANDE
Latitude,-12.663611111111111
Longitude,-45.019444444444446
Codigo,1245016
Qtd. Anos,20
Ano,Maxima
2000,81.4
2001,74.7
2002,57.5
2003,88
2004,103.5
2005,88.9
2006,48
2007,40
2008,77.2
2009,86.7
2010,80
2011,93.5
2012,81.3
2013,91
2014,53
2015,44.1
2016,60
2017,62.6
2018,72
2019,85.6
