UF,BA
Cidade,ARACI
Nome Posto,ACUDE POCO GRANDE (ARACI)
Latitude,-11.253055555555555
Longitude,-39.09444444444445
Codigo,1139009
Qtd. Anos,34
Ano,Maxima
1958,22
1959,13.5
1960,89
1961,43
1962,41.2
1963,66.6
1964,90.2
1965,64
1966,70
1967,61.1
1968,48.5
1969,84.2
1970,54.4
1971,44
1972,65.8
1973,45.8
1974,43.4
1975,49
1976,82.9
1977,42
1978,62.8
1979,61.1
1980,88
1981,52
1982,58.6
1983,175.9
1984,100
1985,112
1986,31
1987,60
1988,60
1989,65.6
1990,35
1991,78
