UF,BA
Cidade,JAGUAQUARA
Nome Posto,JAGUAQUARA (ITIRUCU)
Latitude,-13.5225
Longitude,-40.12083333333334
Codigo,1339008
Qtd. Anos,25
Ano,Maxima
1961,40
1962,82
1963,89
1964,157
1966,30.5
1967,41
1969,41.8
1970,76.7
1975,83.5
1976,34.8
1977,87
1978,105.5
1979,50.5
1980,75
1983,10
1986,20.8
1987,45
1988,42.4
1989,46
1993,33
1994,34.4
1995,75.4
1996,50.6
1997,54.3
1998,62.8
