UF,BA
Cidade,JEQUIE
Nome Posto,BOACU
Latitude,-13.983333333333333
Longitude,-40.18333333333333
Codigo,1340017
Qtd. Anos,32
Ano,Maxima
1959,61.1
1960,45
1961,33.5
1962,31.4
1963,105.2
1964,120.3
1965,25.3
1966,81.1
1967,66.8
1968,82.6
1969,94.6
1970,32
1971,40.8
1972,60.2
1973,61
1974,60
1975,77
1976,32
1977,8.6
1978,29
1979,68
1980,100.2
1981,55.4
1982,70
1983,85
1984,35.2
1985,75
1986,35
1987,60
1988,72
1989,50.4
1990,9.1
