UF,BA
Cidade,CORRENTINA
Nome Posto,SITIO JANUARIO
Latitude,-13.083333333333334
Longitude,-44.716944444444444
Codigo,1344025
Qtd. Anos,18
Ano,Maxima
2002,41.1
2003,81
2004,95.5
2005,72.2
2006,62.2
2007,72.6
2008,121.2
2009,105
2010,65.1
2011,88.7
2012,68.4
2013,76.6
2014,69.2
2015,55.2
2016,168
2017,127.7
2018,101.3
2019,94.5
