UF,BA
Cidade,BRUMADO
Nome Posto,UBIRACABA
Latitude,-14.133333333333333
Longitude,-41.983333333333334
Codigo,1441019
Qtd. Anos,28
Ano,Maxima
1964,86
1965,73
1966,80.8
1967,92.4
1968,200
1969,86.4
1970,100
1971,75
1972,101
1973,111.2
1974,94.8
1975,57
1976,8.2
1978,26.5
1979,80.7
1980,93.4
1981,60
1982,64
1983,94
1984,86
1985,66.6
1986,86
1987,37
1988,68
1989,60
1990,62.2
1991,50
1994,70.6
