UF,BA
Cidade,IRAQUARA
Nome Posto,IRAQUARA (JOAO PESSOA)
Latitude,-12.2525
Longitude,-41.61555555555556
Codigo,1241012
Qtd. Anos,27
Ano,Maxima
1960,110
1961,81
1962,80.5
1963,84.6
1964,63
1965,66
1966,76
1967,53.8
1968,96
1969,45
1970,56.4
1971,36
1972,46.3
1973,52
1974,50
1975,70
1976,64.3
1977,65
1978,52
1979,151.4
1980,81
1981,18
1982,71
1983,70
1984,80
1985,67
1986,15
