UF,BA
Cidade,PARATINGA
Nome Posto,TAMBURIL
Latitude,-12.66861111111111
Longitude,-42.99638888888889
Codigo,1242019
Qtd. Anos,18
Ano,Maxima
2002,61.6
2003,118.5
2004,80.6
2005,107.3
2006,51.3
2007,58.1
2008,83.7
2009,59.4
2010,91.4
2011,67
2012,48.6
2013,50.3
2014,54.4
2015,47
2016,83.6
2017,84.3
2018,70.1
2019,55
